X--_uc251498ff9 1::[V(_uc263a294881)],Y--_uc251498ff9 1::[V(_uc263a294881)],,X--_uc251498ff9 2::[V(_uc263a294882)],Y--_uc251498ff9 2::[V(_uc263a294882)]
0.116636,0.0367391,,0.116636,4.99509
0.116646,0.0367389,,0.116646,4.99509
0.116656,0.0367387,,0.116656,4.99509
0.116666,0.0367385,,0.116666,4.99509
0.116676,0.0367383,,0.116676,4.99509
0.116686,0.036738,,0.116686,4.99509
0.116696,0.0367378,,0.116696,4.99509
0.116706,0.0367376,,0.116706,4.99509
0.116716,0.0367374,,0.116716,4.99509
0.116726,0.0367372,,0.116726,4.9951
0.116736,0.036737,,0.116736,4.9951
0.116746,0.0367368,,0.116746,4.9951
0.116756,0.0367366,,0.116756,4.9951
0.116766,0.0367364,,0.116766,4.9951
0.116776,0.0367362,,0.116776,4.9951
0.116786,0.036736,,0.116786,4.9951
0.116796,0.0367358,,0.116796,4.9951
0.116806,0.0367356,,0.116806,4.9951
0.116816,0.0367354,,0.116816,4.9951
0.116826,0.0367352,,0.116826,4.9951
0.116836,0.036735,,0.116836,4.99511
0.116846,0.0367347,,0.116846,4.99511
0.116856,0.0367345,,0.116856,4.99511
0.116866,0.0367343,,0.116866,4.99511
0.116876,0.0367341,,0.116876,4.99511
0.116886,0.0367339,,0.116886,4.99511
0.116896,0.0367337,,0.116896,4.99511
0.116906,0.0367335,,0.116906,4.99511
0.116916,0.0367333,,0.116916,4.99511
0.116926,0.0367331,,0.116926,4.99511
0.116936,0.0367329,,0.116936,4.99512
0.116946,0.0367327,,0.116946,4.99512
0.116956,0.0367325,,0.116956,4.99512
0.116966,0.0367323,,0.116966,4.99512
0.116976,0.0367321,,0.116976,4.99512
0.116986,0.0367319,,0.116986,4.99512
0.116996,0.0367317,,0.116996,4.99512
0.117006,0.0367315,,0.117006,4.99512
0.117016,0.0367313,,0.117016,4.99512
0.117026,0.0367311,,0.117026,4.99512
0.117036,0.0367309,,0.117036,4.99512
0.117046,0.0367307,,0.117046,4.99513
0.117056,0.0367305,,0.117056,4.99513
0.117066,0.0367303,,0.117066,4.99513
0.117076,0.0367301,,0.117076,4.99513
0.117086,0.0367299,,0.117086,4.99513
0.117096,0.0367297,,0.117096,4.99513
0.117106,0.0367295,,0.117106,4.99513
0.117116,0.0367293,,0.117116,4.99513
0.117126,0.0367291,,0.117126,4.99513
0.117136,0.0367289,,0.117136,4.99513
0.117146,0.0367287,,0.117146,4.99513
0.117156,0.0367285,,0.117156,4.99514
0.117166,0.0367283,,0.117166,4.99514
0.117176,0.0367281,,0.117176,4.99514
0.117186,0.0367279,,0.117186,4.99514
0.117196,0.0367277,,0.117196,4.99514
0.117206,0.0367275,,0.117206,4.99514
0.117216,0.0367273,,0.117216,4.99514
0.117226,0.0367271,,0.117226,4.99514
0.117236,0.0367269,,0.117236,4.99514
0.117246,0.0367267,,0.117246,4.99514
0.117256,0.0367265,,0.117256,4.99514
0.117266,0.0367263,,0.117266,4.99515
0.117276,0.0367261,,0.117276,4.99515
0.117286,0.0367259,,0.117286,4.99515
0.117296,0.0367257,,0.117296,4.99515
0.117306,0.0367255,,0.117306,4.99515
0.117316,0.0367254,,0.117316,4.99515
0.117326,0.0367252,,0.117326,4.99515
0.117336,0.036725,,0.117336,4.99515
0.117346,0.0367248,,0.117346,4.99515
0.117356,0.0367246,,0.117356,4.99515
0.117366,0.0367244,,0.117366,4.99515
0.117376,0.0367242,,0.117376,4.99516
0.117386,0.036724,,0.117386,4.99516
0.117396,0.0367238,,0.117396,4.99516
0.117406,0.0367236,,0.117406,4.99516
0.117416,0.0367234,,0.117416,4.99516
0.117426,0.0367232,,0.117426,4.99516
0.117436,0.036723,,0.117436,4.99516
0.117446,0.0367228,,0.117446,4.99516
0.117456,0.0367226,,0.117456,4.99516
0.117466,0.0367224,,0.117466,4.99516
0.117476,0.0367223,,0.117476,4.99516
0.117486,0.0367221,,0.117486,4.99516
0.117496,0.0367219,,0.117496,4.99517
0.117506,0.0367217,,0.117506,4.99517
0.117516,0.0367215,,0.117516,4.99517
0.117526,0.0367213,,0.117526,4.99517
0.117536,0.0367211,,0.117536,4.99517
0.117546,0.0367209,,0.117546,4.99517
0.117556,0.0367207,,0.117556,4.99517
0.117566,0.0367205,,0.117566,4.99517
0.117576,0.0367203,,0.117576,4.99517
0.117586,0.0367201,,0.117586,4.99517
0.117596,0.03672,,0.117596,4.99517
0.117606,0.0367198,,0.117606,4.99517
0.117616,0.0367196,,0.117616,4.99518
0.117626,0.0367194,,0.117626,4.99518
0.117636,0.0367192,,0.117636,4.99518
0.117646,0.036719,,0.117646,4.99518
0.117656,0.0367188,,0.117656,4.99518
0.117666,0.0367186,,0.117666,4.99518
0.117676,0.0367184,,0.117676,4.99518
0.117686,0.0367183,,0.117686,4.99518
0.117696,0.0367181,,0.117696,4.99518
0.117706,0.0367179,,0.117706,4.99518
0.117716,0.0367177,,0.117716,4.99518
0.117726,0.0367175,,0.117726,4.99518
0.117736,0.0367173,,0.117736,4.99519
0.117746,0.0367171,,0.117746,4.99519
0.117756,0.0367169,,0.117756,4.99519
0.117766,0.0367168,,0.117766,4.99519
0.117776,0.0367166,,0.117776,4.99519
0.117786,0.0367164,,0.117786,4.99519
0.117796,0.0367162,,0.117796,4.99519
0.117806,0.036716,,0.117806,4.99519
0.117816,0.0367158,,0.117816,4.99519
0.117826,0.0367156,,0.117826,4.99519
0.117836,0.0367155,,0.117836,4.99519
0.117846,0.0367153,,0.117846,4.99519
0.117856,0.0367151,,0.117856,4.9952
0.117866,0.0367149,,0.117866,4.9952
0.117876,0.0367147,,0.117876,4.9952
0.117886,0.0367145,,0.117886,4.9952
0.117896,0.0367143,,0.117896,4.9952
0.117906,0.0367142,,0.117906,4.9952
0.117916,0.036714,,0.117916,4.9952
0.117926,0.0367138,,0.117926,4.9952
0.117936,0.0367136,,0.117936,4.9952
0.117946,0.0367134,,0.117946,4.9952
0.117956,0.0367132,,0.117956,4.9952
0.117966,0.0367131,,0.117966,4.9952
0.117976,0.0367129,,0.117976,4.9952
0.117986,0.0367127,,0.117986,4.99521
0.117996,0.0367125,,0.117996,4.99521
0.118006,0.0367123,,0.118006,4.99521
0.118016,0.0367121,,0.118016,4.99521
0.118026,0.036712,,0.118026,4.99521
0.118036,0.0367118,,0.118036,4.99521
0.118046,0.0367116,,0.118046,4.99521
0.118056,0.0367114,,0.118056,4.99521
0.118066,0.0367112,,0.118066,4.99521
0.118076,0.0367111,,0.118076,4.99521
0.118086,0.0367109,,0.118086,4.99521
0.118096,0.0367107,,0.118096,4.99521
0.118106,0.0367105,,0.118106,4.99522
0.118116,0.0367103,,0.118116,4.99522
0.118126,0.0367102,,0.118126,4.99522
0.118136,0.03671,,0.118136,4.99522
0.118146,0.0367098,,0.118146,4.99522
0.118156,0.0367096,,0.118156,4.99522
0.118166,0.0367094,,0.118166,4.99522
0.118176,0.0367093,,0.118176,4.99522
0.118186,0.0367091,,0.118186,4.99522
0.118196,0.0367089,,0.118196,4.99522
0.118206,0.0367087,,0.118206,4.99522
0.118216,0.0367085,,0.118216,4.99522
0.118226,0.0367084,,0.118226,4.99522
0.118236,0.0367082,,0.118236,4.99523
0.118246,0.036708,,0.118246,4.99523
0.118256,0.0367078,,0.118256,4.99523
0.118266,0.0367076,,0.118266,4.99523
0.118276,0.0367075,,0.118276,4.99523
0.118286,0.0367073,,0.118286,4.99523
0.118296,0.0367071,,0.118296,4.99523
0.118306,0.0367069,,0.118306,4.99523
0.118316,0.0367068,,0.118316,4.99523
0.118326,0.0367066,,0.118326,4.99523
0.118336,0.0367064,,0.118336,4.99523
0.118346,0.0367062,,0.118346,4.99523
0.118356,0.0367061,,0.118356,4.99523
0.118366,0.0367059,,0.118366,4.99523
0.118376,0.0367057,,0.118376,4.99524
0.118386,0.0367055,,0.118386,4.99524
0.118396,0.0367054,,0.118396,4.99524
0.118406,0.0367052,,0.118406,4.99524
0.118416,0.036705,,0.118416,4.99524
0.118426,0.0367048,,0.118426,4.99524
0.118436,0.0367047,,0.118436,4.99524
0.118446,0.0367045,,0.118446,4.99524
0.118456,0.0367043,,0.118456,4.99524
0.118466,0.0367041,,0.118466,4.99524
0.118476,0.036704,,0.118476,4.99524
0.118486,0.0367038,,0.118486,4.99524
0.118496,0.0367036,,0.118496,4.99524
0.118506,0.0367034,,0.118506,4.99525
0.118516,0.0367033,,0.118516,4.99525
0.118526,0.0367031,,0.118526,4.99525
0.118536,0.0367029,,0.118536,4.99525
0.118546,0.0367027,,0.118546,4.99525
0.118556,0.0367026,,0.118556,4.99525
0.118566,0.0367024,,0.118566,4.99525
0.118576,0.0367022,,0.118576,4.99525
0.118586,0.0367021,,0.118586,4.99525
0.118596,0.0367019,,0.118596,4.99525
0.118606,0.0367017,,0.118606,4.99525
0.118616,0.0367015,,0.118616,4.99525
0.118626,0.0367014,,0.118626,4.99525
0.118636,0.0367012,,0.118636,4.99525
0.118646,0.036701,,0.118646,4.99526
0.118656,0.0367009,,0.118656,4.99526
0.118666,0.0367007,,0.118666,4.99526
0.118676,0.0367005,,0.118676,4.99526
0.118686,0.0367003,,0.118686,4.99526
0.118696,0.0367002,,0.118696,4.99526
0.118706,0.0367,,0.118706,4.99526
0.118716,0.0366998,,0.118716,4.99526
0.118726,0.0366997,,0.118726,4.99526
0.118736,0.0366995,,0.118736,4.99526
0.118746,0.0366993,,0.118746,4.99526
0.118756,0.0366992,,0.118756,4.99526
0.118766,0.036699,,0.118766,4.99526
0.118776,0.0366988,,0.118776,4.99526
0.118786,0.0366986,,0.118786,4.99527
0.118796,0.0366985,,0.118796,4.99527
0.118806,0.0366983,,0.118806,4.99527
0.118816,0.0366981,,0.118816,4.99527
0.118826,0.036698,,0.118826,4.99527
0.118836,0.0366978,,0.118836,4.99527
0.118846,0.0366976,,0.118846,4.99527
0.118856,0.0366975,,0.118856,4.99527
0.118866,0.0366973,,0.118866,4.99527
0.118876,0.0366971,,0.118876,4.99527
0.118886,0.036697,,0.118886,4.99527
0.118896,0.0366968,,0.118896,4.99527
0.118906,0.0366966,,0.118906,4.99527
0.118916,0.0366965,,0.118916,4.99527
0.118926,0.0366963,,0.118926,4.99527
0.118936,0.0366961,,0.118936,4.99528
0.118946,0.036696,,0.118946,4.99528
0.118956,0.0366958,,0.118956,4.99528
0.118966,0.0366956,,0.118966,4.99528
0.118976,0.0366955,,0.118976,4.99528
0.118986,0.0366953,,0.118986,4.99528
0.118996,0.0366951,,0.118996,4.99528
0.119006,0.036695,,0.119006,4.99528
0.119016,0.0366948,,0.119016,4.99528
0.119026,0.0366946,,0.119026,4.99528
0.119036,0.0366945,,0.119036,4.99528
0.119046,0.0366943,,0.119046,4.99528
0.119056,0.0366942,,0.119056,4.99528
0.119066,0.036694,,0.119066,4.99528
0.119076,0.0366938,,0.119076,4.99528
0.119086,0.0366937,,0.119086,4.99529
0.119096,0.0366935,,0.119096,4.99529
0.119106,0.0366933,,0.119106,4.99529
0.119116,0.0366932,,0.119116,4.99529
0.119126,0.036693,,0.119126,4.99529
0.119136,0.0366928,,0.119136,4.99529
0.119146,0.0366927,,0.119146,4.99529
0.119156,0.0366925,,0.119156,4.99529
0.119166,0.0366924,,0.119166,4.99529
0.119176,0.0366922,,0.119176,4.99529
0.119186,0.036692,,0.119186,4.99529
0.119196,0.0366919,,0.119196,4.99529
0.119206,0.0366917,,0.119206,4.99529
0.119216,0.0366915,,0.119216,4.99529
0.119226,0.0366914,,0.119226,4.99529
0.119236,0.0366912,,0.119236,4.9953
0.119246,0.0366911,,0.119246,4.9953
0.119256,0.0366909,,0.119256,4.9953
0.119266,0.0366907,,0.119266,4.9953
0.119276,0.0366906,,0.119276,4.9953
0.119286,0.0366904,,0.119286,4.9953
0.119296,0.0366903,,0.119296,4.9953
0.119306,0.0366901,,0.119306,4.9953
0.119316,0.0366899,,0.119316,4.9953
0.119326,0.0366898,,0.119326,4.9953
0.119336,0.0366896,,0.119336,4.9953
0.119346,0.0366895,,0.119346,4.9953
0.119356,0.0366893,,0.119356,4.9953
0.119366,0.0366891,,0.119366,4.9953
0.119376,0.036689,,0.119376,4.9953
0.119386,0.0366888,,0.119386,4.9953
0.119396,0.0366887,,0.119396,4.99531
0.119406,0.0366885,,0.119406,4.99531
0.119416,0.0366883,,0.119416,4.99531
0.119426,0.0366882,,0.119426,4.99531
0.119436,0.036688,,0.119436,4.99531
0.119446,0.0366879,,0.119446,4.99531
0.119456,0.0366877,,0.119456,4.99531
0.119466,0.0366876,,0.119466,4.99531
0.119476,0.0366874,,0.119476,4.99531
0.119486,0.0366872,,0.119486,4.99531
0.119496,0.0366871,,0.119496,4.99531
0.119506,0.0366869,,0.119506,4.99531
0.119516,0.0366868,,0.119516,4.99531
0.119526,0.0366866,,0.119526,4.99531
0.119536,0.0366865,,0.119536,4.99531
0.119546,0.0366863,,0.119546,4.99532
0.119556,0.0366861,,0.119556,4.99532
0.119566,0.036686,,0.119566,4.99532
0.119576,0.0366858,,0.119576,4.99532
0.119586,0.0366857,,0.119586,4.99532
0.119596,0.0366855,,0.119596,4.99532
0.119606,0.0366854,,0.119606,4.99532
0.119616,0.0366852,,0.119616,4.99532
0.119626,0.036685,,0.119626,4.99532
0.119636,0.0366849,,0.119636,4.99532
0.119646,0.0366847,,0.119646,4.99532
0.119656,0.0366846,,0.119656,4.99532
0.119666,0.0366844,,0.119666,4.99532
0.119676,0.0366843,,0.119676,4.99532
0.119686,0.0366841,,0.119686,4.99532
0.119696,0.036684,,0.119696,4.99532
0.119706,0.0366838,,0.119706,4.99532
0.119716,0.0366837,,0.119716,4.99533
0.119726,0.0366835,,0.119726,4.99533
0.119736,0.0366833,,0.119736,4.99533
0.119746,0.0366832,,0.119746,4.99533
0.119756,0.036683,,0.119756,4.99533
0.119766,0.0366829,,0.119766,4.99533
0.119776,0.0366827,,0.119776,4.99533
0.119786,0.0366826,,0.119786,4.99533
0.119796,0.0366824,,0.119796,4.99533
0.119806,0.0366823,,0.119806,4.99533
0.119816,0.0366821,,0.119816,4.99533
0.119826,0.036682,,0.119826,4.99533
0.119836,0.0366818,,0.119836,4.99533
0.119846,0.0366817,,0.119846,4.99533
0.119856,0.0366815,,0.119856,4.99533
0.119866,0.0366814,,0.119866,4.99533
0.119876,0.0366812,,0.119876,4.99534
0.119886,0.0366811,,0.119886,4.99534
0.119896,0.0366809,,0.119896,4.99534
0.119906,0.0366808,,0.119906,4.99534
0.119916,0.0366806,,0.119916,4.99534
0.119926,0.0366805,,0.119926,4.99534
0.119936,0.0366803,,0.119936,4.99534
0.119946,0.0366802,,0.119946,4.99534
0.119956,0.03668,,0.119956,4.99534
0.119966,0.0366799,,0.119966,4.99534
0.119976,0.0366797,,0.119976,4.99534
0.119986,0.0366796,,0.119986,4.99534
0.119996,0.0366794,,0.119996,4.99534
0.120006,0.0366793,,0.120006,4.99534
0.120016,0.0366791,,0.120016,4.99534
0.120026,0.036679,,0.120026,4.99534
0.120036,0.0366788,,0.120036,4.99534
0.120046,0.0366787,,0.120046,4.99534
0.120056,0.0366785,,0.120056,4.99535
0.120066,0.0366784,,0.120066,4.99535
0.120076,0.0366782,,0.120076,4.99535
0.120086,0.0366781,,0.120086,4.99535
0.120096,0.0366779,,0.120096,4.99535
0.120106,0.0366778,,0.120106,4.99535
0.120116,0.0366776,,0.120116,4.99535
0.120126,0.0366775,,0.120126,4.99535
0.120136,0.0366773,,0.120136,4.99535
0.120146,0.0366772,,0.120146,4.99535
0.120156,0.036677,,0.120156,4.99535
0.120166,0.0366769,,0.120166,4.99535
0.120176,0.0366767,,0.120176,4.99535
0.120186,0.0366766,,0.120186,4.99535
0.120196,0.0366764,,0.120196,4.99535
0.120206,0.0366763,,0.120206,4.99535
0.120216,0.0366762,,0.120216,4.99535
0.120226,0.036676,,0.120226,4.99536
0.120236,0.0366759,,0.120236,4.99536
0.120246,0.0366757,,0.120246,4.99536
0.120256,0.0366756,,0.120256,4.99536
0.120266,0.0366754,,0.120266,4.99536
0.120276,0.0366753,,0.120276,4.99536
0.120286,0.0366751,,0.120286,4.99536
0.120296,0.036675,,0.120296,4.99536
0.120306,0.0366748,,0.120306,4.99536
0.120316,0.0366747,,0.120316,4.99536
0.120326,0.0366745,,0.120326,4.99536
0.120336,0.0366744,,0.120336,4.99536
0.120346,0.0366743,,0.120346,4.99536
0.120356,0.0366741,,0.120356,4.99536
0.120366,0.036674,,0.120366,4.99536
0.120376,0.0366738,,0.120376,4.99536
0.120386,0.0366737,,0.120386,4.99536
0.120396,0.0366735,,0.120396,4.99536
0.120406,0.0366734,,0.120406,4.99537
0.120416,0.0366733,,0.120416,4.99537
0.120426,0.0366731,,0.120426,4.99537
0.120436,0.036673,,0.120436,4.99537
0.120446,0.0366728,,0.120446,4.99537
0.120456,0.0366727,,0.120456,4.99537
0.120466,0.0366725,,0.120466,4.99537
0.120476,0.0366724,,0.120476,4.99537
0.120486,0.0366723,,0.120486,4.99537
0.120496,0.0366721,,0.120496,4.99537
0.120506,0.036672,,0.120506,4.99537
0.120516,0.0366718,,0.120516,4.99537
0.120526,0.0366717,,0.120526,4.99537
0.120536,0.0366715,,0.120536,4.99537
0.120546,0.0366714,,0.120546,4.99537
0.120556,0.0366713,,0.120556,4.99537
0.120566,0.0366711,,0.120566,4.99537
0.120576,0.036671,,0.120576,4.99537
0.120586,0.0366708,,0.120586,4.99537
0.120596,0.0366707,,0.120596,4.99538
0.120606,0.0366706,,0.120606,4.99538
0.120616,0.0366704,,0.120616,4.99538
0.120626,0.0366703,,0.120626,4.99538
0.120636,0.0366701,,0.120636,4.99538
0.120646,0.03667,,0.120646,4.99538
0.120656,0.0366698,,0.120656,4.99538
0.120666,0.0366697,,0.120666,4.99538
0.120676,0.0366696,,0.120676,4.99538
0.120686,0.0366694,,0.120686,4.99538
0.120696,0.0366693,,0.120696,4.99538
0.120706,0.0366691,,0.120706,4.99538
0.120716,0.036669,,0.120716,4.99538
0.120726,0.0366689,,0.120726,4.99538
0.120736,0.0366687,,0.120736,4.99538
0.120746,0.0366686,,0.120746,4.99538
0.120756,0.0366685,,0.120756,4.99538
0.120766,0.0366683,,0.120766,4.99538
0.120776,0.0366682,,0.120776,4.99538
0.120786,0.036668,,0.120786,4.99539
0.120796,0.0366679,,0.120796,4.99539
0.120806,0.0366678,,0.120806,4.99539
0.120816,0.0366676,,0.120816,4.99539
0.120826,0.0366675,,0.120826,4.99539
0.120836,0.0366673,,0.120836,4.99539
0.120846,0.0366672,,0.120846,4.99539
0.120856,0.0366671,,0.120856,4.99539
0.120866,0.0366669,,0.120866,4.99539
0.120876,0.0366668,,0.120876,4.99539
0.120886,0.0366667,,0.120886,4.99539
0.120896,0.0366665,,0.120896,4.99539
0.120906,0.0366664,,0.120906,4.99539
0.120916,0.0366663,,0.120916,4.99539
0.120926,0.0366661,,0.120926,4.99539
0.120936,0.036666,,0.120936,4.99539
0.120946,0.0366658,,0.120946,4.99539
0.120956,0.0366657,,0.120956,4.99539
0.120966,0.0366656,,0.120966,4.99539
0.120976,0.0366654,,0.120976,4.9954
0.120986,0.0366653,,0.120986,4.9954
0.120996,0.0366652,,0.120996,4.9954
0.121006,0.036665,,0.121006,4.9954
0.121016,0.0366649,,0.121016,4.9954
0.121026,0.0366648,,0.121026,4.9954
0.121036,0.0366646,,0.121036,4.9954
0.121046,0.0366645,,0.121046,4.9954
0.121056,0.0366644,,0.121056,4.9954
0.121066,0.0366642,,0.121066,4.9954
0.121076,0.0366641,,0.121076,4.9954
0.121086,0.0366639,,0.121086,4.9954
0.121096,0.0366638,,0.121096,4.9954
0.121106,0.0366637,,0.121106,4.9954
0.121116,0.0366635,,0.121116,4.9954
0.121126,0.0366634,,0.121126,4.9954
0.121136,0.0366633,,0.121136,4.9954
0.121146,0.0366631,,0.121146,4.9954
0.121156,0.036663,,0.121156,4.9954
0.121166,0.0366629,,0.121166,4.9954
0.121176,0.0366627,,0.121176,4.99541
0.121186,0.0366626,,0.121186,4.99541
0.121196,0.0366625,,0.121196,4.99541
0.121206,0.0366623,,0.121206,4.99541
0.121216,0.0366622,,0.121216,4.99541
0.121226,0.0366621,,0.121226,4.99541
0.121236,0.036662,,0.121236,4.99541
0.121246,0.0366618,,0.121246,4.99541
0.121256,0.0366617,,0.121256,4.99541
0.121266,0.0366616,,0.121266,4.99541
0.121276,0.0366614,,0.121276,4.99541
0.121286,0.0366613,,0.121286,4.99541
0.121296,0.0366612,,0.121296,4.99541
0.121306,0.036661,,0.121306,4.99541
0.121316,0.0366609,,0.121316,4.99541
0.121326,0.0366608,,0.121326,4.99541
0.121336,0.0366606,,0.121336,4.99541
0.121346,0.0366605,,0.121346,4.99541
0.121356,0.0366604,,0.121356,4.99541
0.121366,0.0366602,,0.121366,4.99541
0.121376,0.0366601,,0.121376,4.99541
0.121386,0.03666,,0.121386,4.99542
0.121396,0.0366599,,0.121396,4.99542
0.121406,0.0366597,,0.121406,4.99542
0.121416,0.0366596,,0.121416,4.99542
0.121426,0.0366595,,0.121426,4.99542
0.121436,0.0366593,,0.121436,4.99542
0.121446,0.0366592,,0.121446,4.99542
0.121456,0.0366591,,0.121456,4.99542
0.121466,0.0366589,,0.121466,4.99542
0.121476,0.0366588,,0.121476,4.99542
0.121486,0.0366587,,0.121486,4.99542
0.121496,0.0366586,,0.121496,4.99542
0.121506,0.0366584,,0.121506,4.99542
0.121516,0.0366583,,0.121516,4.99542
0.121526,0.0366582,,0.121526,4.99542
0.121536,0.036658,,0.121536,4.99542
0.121546,0.0366579,,0.121546,4.99542
0.121556,0.0366578,,0.121556,4.99542
0.121566,0.0366577,,0.121566,4.99542
0.121576,0.0366575,,0.121576,4.99542
0.121586,0.0366574,,0.121586,4.99542
0.121596,0.0366573,,0.121596,4.99543
0.121606,0.0366571,,0.121606,4.99543
0.121616,0.036657,,0.121616,4.99543
0.121626,0.0366569,,0.121626,4.99543
0.121636,0.0366568,,0.121636,4.99543
0.121646,0.0366566,,0.121646,4.99543
0.121656,0.0366565,,0.121656,4.99543
0.121666,0.0366564,,0.121666,4.99543
0.121676,0.0366563,,0.121676,4.99543
0.121686,0.0366561,,0.121686,4.99543
0.121696,0.036656,,0.121696,4.99543
0.121706,0.0366559,,0.121706,4.99543
0.121716,0.0366558,,0.121716,4.99543
0.121726,0.0366556,,0.121726,4.99543
0.121736,0.0366555,,0.121736,4.99543
0.121746,0.0366554,,0.121746,4.99543
0.121756,0.0366552,,0.121756,4.99543
0.121766,0.0366551,,0.121766,4.99543
0.121776,0.036655,,0.121776,4.99543
0.121786,0.0366549,,0.121786,4.99543
0.121796,0.0366547,,0.121796,4.99543
0.121806,0.0366546,,0.121806,4.99543
0.121816,0.0366545,,0.121816,4.99544
0.121826,0.0366544,,0.121826,4.99544
0.121836,0.0366542,,0.121836,4.99544
0.121846,0.0366541,,0.121846,4.99544
0.121856,0.036654,,0.121856,4.99544
0.121866,0.0366539,,0.121866,4.99544
0.121876,0.0366537,,0.121876,4.99544
0.121886,0.0366536,,0.121886,4.99544
0.121896,0.0366535,,0.121896,4.99544
0.121906,0.0366534,,0.121906,4.99544
0.121916,0.0366533,,0.121916,4.99544
0.121926,0.0366531,,0.121926,4.99544
0.121936,0.036653,,0.121936,4.99544
0.121946,0.0366529,,0.121946,4.99544
0.121956,0.0366528,,0.121956,4.99544
0.121966,0.0366526,,0.121966,4.99544
0.121976,0.0366525,,0.121976,4.99544
0.121986,0.0366524,,0.121986,4.99544
0.121996,0.0366523,,0.121996,4.99544
0.122006,0.0366521,,0.122006,4.99544
0.122016,0.036652,,0.122016,4.99544
0.122026,0.0366519,,0.122026,4.99544
0.122036,0.0366518,,0.122036,4.99544
0.122046,0.0366517,,0.122046,4.99545
0.122056,0.0366515,,0.122056,4.99545
0.122066,0.0366514,,0.122066,4.99545
0.122076,0.0366513,,0.122076,4.99545
0.122086,0.0366512,,0.122086,4.99545
0.122096,0.036651,,0.122096,4.99545
0.122106,0.0366509,,0.122106,4.99545
0.122116,0.0366508,,0.122116,4.99545
0.122126,0.0366507,,0.122126,4.99545
0.122136,0.0366506,,0.122136,4.99545
0.122146,0.0366504,,0.122146,4.99545
0.122156,0.0366503,,0.122156,4.99545
0.122166,0.0366502,,0.122166,4.99545
0.122176,0.0366501,,0.122176,4.99545
0.122186,0.03665,,0.122186,4.99545
0.122196,0.0366498,,0.122196,4.99545
0.122206,0.0366497,,0.122206,4.99545
0.122216,0.0366496,,0.122216,4.99545
0.122226,0.0366495,,0.122226,4.99545
0.122236,0.0366494,,0.122236,4.99545
0.122246,0.0366492,,0.122246,4.99545
0.122256,0.0366491,,0.122256,4.99545
0.122266,0.036649,,0.122266,4.99545
0.122276,0.0366489,,0.122276,4.99546
0.122286,0.0366488,,0.122286,4.99546
0.122296,0.0366486,,0.122296,4.99546
0.122306,0.0366485,,0.122306,4.99546
0.122316,0.0366484,,0.122316,4.99546
0.122326,0.0366483,,0.122326,4.99546
0.122336,0.0366482,,0.122336,4.99546
0.122346,0.036648,,0.122346,4.99546
0.122356,0.0366479,,0.122356,4.99546
0.122366,0.0366478,,0.122366,4.99546
0.122376,0.0366477,,0.122376,4.99546
0.122386,0.0366476,,0.122386,4.99546
0.122396,0.0366475,,0.122396,4.99546
0.122406,0.0366473,,0.122406,4.99546
0.122416,0.0366472,,0.122416,4.99546
0.122426,0.0366471,,0.122426,4.99546
0.122436,0.036647,,0.122436,4.99546
0.122446,0.0366469,,0.122446,4.99546
0.122456,0.0366468,,0.122456,4.99546
0.122466,0.0366466,,0.122466,4.99546
0.122476,0.0366465,,0.122476,4.99546
0.122486,0.0366464,,0.122486,4.99546
0.122496,0.0366463,,0.122496,4.99546
0.122506,0.0366462,,0.122506,4.99546
0.122516,0.0366461,,0.122516,4.99547
0.122526,0.0366459,,0.122526,4.99547
0.122536,0.0366458,,0.122536,4.99547
0.122546,0.0366457,,0.122546,4.99547
0.122556,0.0366456,,0.122556,4.99547
0.122566,0.0366455,,0.122566,4.99547
0.122576,0.0366454,,0.122576,4.99547
0.122586,0.0366452,,0.122586,4.99547
0.122596,0.0366451,,0.122596,4.99547
0.122606,0.036645,,0.122606,4.99547
0.122616,0.0366449,,0.122616,4.99547
0.122626,0.0366448,,0.122626,4.99547
0.122636,0.0366447,,0.122636,4.99547
0.122646,0.0366445,,0.122646,4.99547
0.122656,0.0366444,,0.122656,4.99547
0.122666,0.0366443,,0.122666,4.99547
0.122676,0.0366442,,0.122676,4.99547
0.122686,0.0366441,,0.122686,4.99547
0.122696,0.036644,,0.122696,4.99547
0.122706,0.0366439,,0.122706,4.99547
0.122716,0.0366437,,0.122716,4.99547
0.122726,0.0366436,,0.122726,4.99547
0.122736,0.0366435,,0.122736,4.99547
0.122746,0.0366434,,0.122746,4.99547
0.122756,0.0366433,,0.122756,4.99547
0.122766,0.0366432,,0.122766,4.99548
0.122776,0.0366431,,0.122776,4.99548
0.122786,0.036643,,0.122786,4.99548
0.122796,0.0366428,,0.122796,4.99548
0.122806,0.0366427,,0.122806,4.99548
0.122816,0.0366426,,0.122816,4.99548
0.122826,0.0366425,,0.122826,4.99548
0.122836,0.0366424,,0.122836,4.99548
0.122846,0.0366423,,0.122846,4.99548
0.122856,0.0366422,,0.122856,4.99548
0.122866,0.036642,,0.122866,4.99548
0.122876,0.0366419,,0.122876,4.99548
0.122886,0.0366418,,0.122886,4.99548
0.122896,0.0366417,,0.122896,4.99548
0.122906,0.0366416,,0.122906,4.99548
0.122916,0.0366415,,0.122916,4.99548
0.122926,0.0366414,,0.122926,4.99548
0.122936,0.0366413,,0.122936,4.99548
0.122946,0.0366412,,0.122946,4.99548
0.122956,0.036641,,0.122956,4.99548
0.122966,0.0366409,,0.122966,4.99548
